claim_id,patient_id,provider_id,claim_date,specialty,diagnosis_code,procedure_code,medication_code,amount,status,injected_fraud_type,is_duplicate,is_abnormal_amount,is_specialty_mismatch,is_medication_error,rule_based_fraud,fraud_reasons,name,specialty_provider,location,years_experience,license_number,hospital_affiliation,phone,email,avg_claims_per_month,fraud_risk_score,is_high_risk
CLAIM01376,PAT01006,PROV0066,2025-06-18 15:20:12.348144,orthopedics,D008,P007,M008,2183.69,submitted,none,False,False,False,False,False,None,Laura Aguirre,gastroenterology,Columbus,21,LIC62743,"Villegas, Cardenas and Austin Medical Center",+1-480-894-0244x5502,"laura.aguirre@villegas,cardenasandaustinmedicalcenterhospital.com",45,0.051,False
CLAIM01377,PAT00860,PROV0055,2025-09-17 15:20:12.348144,cardiology,D002,P003,M004,15925.65,submitted,none,False,False,False,False,False,None,Roger Olson,oncology,San Diego,7,LIC56357,Francis-Morgan Medical Center,871-223-6851,roger.olson@francis-morganmedicalcenterhospital.com,36,0.39,False
CLAIM01378,PAT00366,PROV0086,2025-11-28 15:20:12.348144,orthopedics,D009,P009,M007,41554.86,approved,none,False,False,False,False,False,None,Kaylee Hays,cardiology,Chicago,28,LIC27786,"Kennedy, Johnson and Lucas Medical Center",950-954-1566x7652,"kaylee.hays@kennedy,johnsonandlucasmedicalcenterhospital.com",21,0.02,False
CLAIM01379,PAT00992,PROV0019,2025-11-17 15:20:12.348144,gastroenterology,D018,P018,M016,4658.39,rejected,none,False,False,False,False,False,None,Timothy Stanton,cardiology,Seattle,18,LIC94012,Nolan and Sons Medical Center,+1-731-858-6923x22602,timothy.stanton@nolanandsonsmedicalcenterhospital.com,28,0.174,False
CLAIM01380,PAT00250,PROV0033,2025-08-01 15:20:12.348144,gastroenterology,D018,P016,M016,8028.79,submitted,none,False,False,False,False,False,None,Mary Jones,cardiology,San Diego,13,LIC34931,"Peterson, Atkinson and Short Medical Center",965-972-6284,"mary.jones@peterson,atkinsonandshortmedicalcenterhospital.com",18,0.169,False
CLAIM01381,PAT00748,PROV0058,2025-07-12 15:20:12.348144,gastroenterology,D016,P016,M015,7421.7,submitted,none,False,False,False,False,False,None,Lisa Crosby,gastroenterology,Houston,25,LIC15075,Johnson-Wood Medical Center,373.951.5850x643,lisa.crosby@johnson-woodmedicalcenterhospital.com,24,0.08,False
CLAIM01382,PAT00260,PROV0055,2025-08-20 15:20:12.348144,cardiology,D002,P002,M003,5453.23,approved,none,False,False,False,False,False,None,Roger Olson,oncology,San Diego,7,LIC56357,Francis-Morgan Medical Center,871-223-6851,roger.olson@francis-morganmedicalcenterhospital.com,36,0.39,False
CLAIM01383,PAT01336,PROV0044,2025-08-27 15:20:12.348144,oncology,D005,P006,M006,19744.25,approved,none,False,False,False,False,False,None,Gary Santiago,orthopedics,Charlotte,21,LIC19508,Rivera Ltd Medical Center,246.980.7154x5168,gary.santiago@riveraltdmedicalcenterhospital.com,129,0.949,True
CLAIM01384,PAT00513,PROV0085,2025-07-27 15:20:12.348144,neurology,D013,P015,M012,8738.99,submitted,none,False,False,False,False,False,None,Nancy Cook,general_medicine,Phoenix,35,LIC13534,Bell LLC Medical Center,+1-227-772-2170x4303,nancy.cook@bellllcmedicalcenterhospital.com,47,0.226,False
CLAIM01385,PAT01204,PROV0068,2025-08-31 15:20:12.348144,oncology,D004,P004,M006,7893.55,approved,none,False,False,False,False,False,None,Denise Stanley,cardiology,San Jose,19,LIC37549,Lawson-Perry Medical Center,681.256.1497,denise.stanley@lawson-perrymedicalcenterhospital.com,47,0.243,False
CLAIM01386,PAT00557,PROV0098,2025-09-02 15:20:12.348144,cardiology,D003,P001,M005,2957.59,rejected,none,False,False,False,False,False,None,Harry Williams,orthopedics,Boston,35,LIC73372,Harper-Cameron Medical Center,+1-274-580-1624x56506,harry.williams@harper-cameronmedicalcenterhospital.com,47,0.107,False
CLAIM01387,PAT01296,PROV0010,2025-06-29 15:20:12.348144,orthopedics,D008,P007,M007,2183.24,approved,none,False,False,False,False,False,None,Michael Brown,oncology,Jacksonville,23,LIC37460,Whitehead LLC Medical Center,983-547-3829,michael.brown@whiteheadllcmedicalcenterhospital.com,14,0.244,False
CLAIM01388,PAT00602,PROV0006,2025-11-14 15:20:12.348144,general_medicine,D012,P012,M011,1959.32,submitted,none,False,False,False,False,False,None,Brenda Snyder PhD,general_medicine,Houston,23,LIC55082,Hernandez and Sons Medical Center,+1-669-716-6978x48018,brenda.snyder.phd@hernandezandsonsmedicalcenterhospital.com,12,0.292,False
CLAIM01389,PAT00661,PROV0036,2025-09-30 15:20:12.348144,gastroenterology,D016,P017,M015,10974.34,rejected,none,True,False,False,False,True,Duplicate Billing,Daniel Holt,general_medicine,San Francisco,14,LIC62565,Beck-Wood Medical Center,+1-685-668-5574,daniel.holt@beck-woodmedicalcenterhospital.com,20,0.152,False
CLAIM01390,PAT00298,PROV0009,2025-09-01 15:20:12.348144,cardiology,D001,P001,M002,3112.98,rejected,none,False,False,False,False,False,None,Lisa Brandt,cardiology,San Diego,7,LIC59823,"Campos, Vaughn and Marquez Medical Center",(557)587-1331x5098,"lisa.brandt@campos,vaughnandmarquezmedicalcenterhospital.com",50,0.334,False
CLAIM01391,PAT00954,PROV0077,2025-11-05 15:20:12.348144,oncology,D005,P004,M006,7816.95,rejected,none,False,False,False,False,False,None,Maria Murphy,neurology,Charlotte,11,LIC72216,Santiago Ltd Medical Center,+1-581-468-5054x23573,maria.murphy@santiagoltdmedicalcenterhospital.com,25,0.336,False
CLAIM01392,PAT00446,PROV0010,2025-07-09 15:20:12.348144,orthopedics,D009,P008,M007,8118.32,rejected,none,False,False,False,False,False,None,Michael Brown,oncology,Jacksonville,23,LIC37460,Whitehead LLC Medical Center,983-547-3829,michael.brown@whiteheadllcmedicalcenterhospital.com,14,0.244,False
CLAIM01393,PAT00892,PROV0027,2025-09-02 15:20:12.348144,neurology,D014,P013,M013,4549.66,approved,none,False,False,False,False,False,None,Micheal Young,neurology,Charlotte,8,LIC42493,Flores-Fernandez Medical Center,(723)962-3166,micheal.young@flores-fernandezmedicalcenterhospital.com,31,0.008,False
CLAIM01394,PAT00563,PROV0014,2025-09-28 15:20:12.348144,cardiology,D001,P001,M002,2802.68,approved,none,False,False,False,False,False,None,Kevin Shaw,orthopedics,San Antonio,32,LIC61856,"Moore, Yu and Miller Medical Center",(219)313-6193,"kevin.shaw@moore,yuandmillermedicalcenterhospital.com",39,0.057,False
CLAIM01395,PAT00485,PROV0073,2025-11-07 15:20:12.348144,neurology,D013,P014,M012,3086.2,rejected,none,False,False,False,False,False,None,Sonia Day,gastroenterology,Fort Worth,32,LIC62383,"Morris, Maddox and Stewart Medical Center",917.974.4905x814,"sonia.day@morris,maddoxandstewartmedicalcenterhospital.com",10,0.357,False
CLAIM01396,PAT00780,PROV0005,2025-07-25 15:20:12.348144,oncology,D004,P012,M006,23473.65,submitted,duplicate_billing,True,False,True,False,True,Duplicate Billing; Specialty-Procedure Mismatch,Jennifer Jones,orthopedics,Dallas,10,LIC38221,"Walter, Edwards and Rios Medical Center",(772)542-3884x9696,"jennifer.jones@walter,edwardsandriosmedicalcenterhospital.com",31,0.041,False
CLAIM01397,PAT00034,PROV0089,2025-06-30 15:20:12.348144,gastroenterology,D017,P016,M015,8357.21,approved,none,False,False,False,False,False,None,Holly Reyes,orthopedics,San Diego,5,LIC95426,"Johnson, Hernandez and Cole Medical Center",(357)219-2856x543,"holly.reyes@johnson,hernandezandcolemedicalcenterhospital.com",53,0.932,True
CLAIM01398,PAT00709,PROV0019,2025-09-23 15:20:12.348144,gastroenterology,D016,P018,M015,4993.82,submitted,none,False,False,False,False,False,None,Timothy Stanton,cardiology,Seattle,18,LIC94012,Nolan and Sons Medical Center,+1-731-858-6923x22602,timothy.stanton@nolanandsonsmedicalcenterhospital.com,28,0.174,False
CLAIM01399,PAT01427,PROV0100,2025-10-07 15:20:12.348144,general_medicine,D011,P004,M010,2137.23,rejected,mismatch_specialty_procedure,False,False,True,False,True,Specialty-Procedure Mismatch,Chad Cook,gastroenterology,Fort Worth,22,LIC13761,Stone-Hernandez Medical Center,925.695.2694x95888,chad.cook@stone-hernandezmedicalcenterhospital.com,30,0.073,False
CLAIM01400,PAT00022,PROV0066,2025-07-18 15:20:12.348144,orthopedics,D007,P008,M007,7562.15,submitted,none,False,False,False,False,False,None,Laura Aguirre,gastroenterology,Columbus,21,LIC62743,"Villegas, Cardenas and Austin Medical Center",+1-480-894-0244x5502,"laura.aguirre@villegas,cardenasandaustinmedicalcenterhospital.com",45,0.051,False
CLAIM01401,PAT00756,PROV0013,2025-10-28 15:20:12.348144,neurology,D013,P007,M012,7615.5,submitted,mismatch_specialty_procedure,False,False,True,False,True,Specialty-Procedure Mismatch,Stephanie Martin,cardiology,Austin,26,LIC45093,Galloway LLC Medical Center,246.787.2343x098,stephanie.martin@gallowayllcmedicalcenterhospital.com,122,0.907,True
CLAIM01402,PAT00541,PROV0063,2025-09-05 15:20:12.348144,oncology,D006,P006,M006,19079.65,submitted,none,False,False,False,False,False,None,Kerry Chavez DDS,neurology,Houston,25,LIC85574,Mcguire Inc Medical Center,+1-883-767-3657x6615,kerry.chavez.dds@mcguireincmedicalcenterhospital.com,12,0.284,False
CLAIM01403,PAT01195,PROV0021,2025-10-08 15:20:12.348144,orthopedics,D007,P007,M007,2144.76,rejected,none,False,False,False,False,False,None,Tracy Ramirez,gastroenterology,San Jose,33,LIC89818,"Hicks, Frazier and Anthony Medical Center",301-842-9401x96556,"tracy.ramirez@hicks,frazierandanthonymedicalcenterhospital.com",33,0.305,False
CLAIM01404,PAT00847,PROV0064,2025-11-23 15:20:12.348144,general_medicine,D011,P012,M010,2008.71,submitted,none,False,False,False,False,False,None,Jacqueline Hernandez,cardiology,Indianapolis,35,LIC97900,Jones-Decker Medical Center,761-352-8098,jacqueline.hernandez@jones-deckermedicalcenterhospital.com,37,0.028,False
CLAIM01405,PAT01355,PROV0039,2025-10-16 15:20:12.348144,orthopedics,D008,P008,M008,7561.33,approved,none,False,False,False,False,False,None,Vincent King,neurology,Los Angeles,21,LIC17492,Wilson-Jones Medical Center,519.802.2941x3186,vincent.king@wilson-jonesmedicalcenterhospital.com,111,0.776,True
CLAIM01406,PAT01457,PROV0025,2025-07-04 15:20:12.348144,general_medicine,D011,P012,M010,2063.79,rejected,none,False,False,False,False,False,None,Mark Lee,neurology,Philadelphia,17,LIC79163,"Cruz, Ross and Hernandez Medical Center",001-901-463-2870x831,"mark.lee@cruz,rossandhernandezmedicalcenterhospital.com",37,0.386,False
CLAIM01407,PAT01424,PROV0004,2025-07-02 15:20:12.348144,oncology,D004,P005,M006,23562.38,rejected,none,False,False,False,False,False,None,Holly Wood,general_medicine,Denver,18,LIC10851,Santiago Ltd Medical Center,+1-519-228-3276x48350,holly.wood@santiagoltdmedicalcenterhospital.com,20,0.279,False
CLAIM01408,PAT00789,PROV0021,2025-07-31 15:20:12.348144,orthopedics,D008,P007,M008,1883.46,rejected,none,False,False,False,False,False,None,Tracy Ramirez,gastroenterology,San Jose,33,LIC89818,"Hicks, Frazier and Anthony Medical Center",301-842-9401x96556,"tracy.ramirez@hicks,frazierandanthonymedicalcenterhospital.com",33,0.305,False
CLAIM01409,PAT01053,PROV0059,2025-09-01 15:20:12.348144,oncology,D005,P007,M006,20621.16,rejected,mismatch_specialty_procedure,False,False,True,False,True,Specialty-Procedure Mismatch,Daniel Fowler,general_medicine,Jacksonville,20,LIC39831,Williams LLC Medical Center,529.731.8393,daniel.fowler@williamsllcmedicalcenterhospital.com,22,0.159,False
CLAIM01410,PAT00745,PROV0080,2025-09-19 15:20:12.348144,neurology,D014,P015,M013,30769.5,submitted,abnormal_amount,False,True,False,False,True,Abnormal Amount,Ruth Solis,oncology,San Diego,25,LIC30028,Salas Inc Medical Center,+1-475-881-8141x2478,ruth.solis@salasincmedicalcenterhospital.com,14,0.166,False
CLAIM01411,PAT01406,PROV0093,2025-08-30 15:20:12.348144,general_medicine,D012,P012,M011,1858.92,submitted,none,False,False,False,False,False,None,Penny Bowman,neurology,Fort Worth,26,LIC35995,Saunders and Sons Medical Center,(380)618-2422x53584,penny.bowman@saundersandsonsmedicalcenterhospital.com,138,0.891,True
CLAIM01412,PAT00493,PROV0038,2025-06-17 15:20:12.348144,orthopedics,D008,P007,M008,1811.43,rejected,none,False,False,False,False,False,None,Eric Erickson,general_medicine,Phoenix,13,LIC48890,Hill Inc Medical Center,+1-942-971-0947,eric.erickson@hillincmedicalcenterhospital.com,13,0.232,False
CLAIM01413,PAT00721,PROV0017,2025-08-19 15:20:12.348144,orthopedics,D007,P009,M007,43689.84,submitted,none,False,False,False,False,False,None,Brian Tran,cardiology,Phoenix,11,LIC99192,Campbell-Clark Medical Center,634-487-4016x40052,brian.tran@campbell-clarkmedicalcenterhospital.com,14,0.154,False
CLAIM01414,PAT01029,PROV0058,2025-10-01 15:20:12.348144,gastroenterology,D018,P012,M016,11859.22,approved,mismatch_specialty_procedure,False,False,True,False,True,Specialty-Procedure Mismatch,Lisa Crosby,gastroenterology,Houston,25,LIC15075,Johnson-Wood Medical Center,373.951.5850x643,lisa.crosby@johnson-woodmedicalcenterhospital.com,24,0.08,False
CLAIM01415,PAT00866,PROV0038,2025-08-01 15:20:12.348144,orthopedics,D008,P007,M008,1870.66,approved,none,False,False,False,False,False,None,Eric Erickson,general_medicine,Phoenix,13,LIC48890,Hill Inc Medical Center,+1-942-971-0947,eric.erickson@hillincmedicalcenterhospital.com,13,0.232,False
CLAIM01416,PAT01011,PROV0040,2025-10-23 15:20:12.348144,orthopedics,D008,P007,M007,2058.54,submitted,none,False,False,False,False,False,None,Jeremy Dalton,neurology,Philadelphia,4,LIC76562,Torres-Oliver Medical Center,+1-213-834-1232x812,jeremy.dalton@torres-olivermedicalcenterhospital.com,73,0.624,True
CLAIM01417,PAT00109,PROV0004,2025-06-22 15:20:12.348144,oncology,D006,P005,M006,22829.24,submitted,none,False,False,False,False,False,None,Holly Wood,general_medicine,Denver,18,LIC10851,Santiago Ltd Medical Center,+1-519-228-3276x48350,holly.wood@santiagoltdmedicalcenterhospital.com,20,0.279,False
CLAIM01418,PAT01271,PROV0077,2025-12-09 15:20:12.348144,oncology,D006,P005,M006,24464.43,submitted,none,False,False,False,False,False,None,Maria Murphy,neurology,Charlotte,11,LIC72216,Santiago Ltd Medical Center,+1-581-468-5054x23573,maria.murphy@santiagoltdmedicalcenterhospital.com,25,0.336,False
CLAIM01419,PAT01417,PROV0095,2025-08-20 15:20:12.348144,oncology,D005,P004,M006,8457.16,approved,none,False,False,False,False,False,None,Travis Wise,neurology,Los Angeles,23,LIC79827,Curtis-Wang Medical Center,(490)978-4473x64710,travis.wise@curtis-wangmedicalcenterhospital.com,33,0.028,False
CLAIM01420,PAT01446,PROV0031,2025-11-12 15:20:12.348144,general_medicine,D011,P012,M010,1837.7,rejected,none,False,False,False,False,False,None,Alex Hernandez,general_medicine,San Antonio,7,LIC22704,Wells Inc Medical Center,001-437-645-2991,alex.hernandez@wellsincmedicalcenterhospital.com,32,0.169,False
CLAIM01421,PAT01275,PROV0099,2025-10-13 15:20:12.348144,oncology,D006,P005,M006,84367.22,rejected,abnormal_amount,False,True,False,False,True,Abnormal Amount,Dylan Hughes,oncology,Chicago,18,LIC69087,Duran-Ramirez Medical Center,+1-891-221-6558x523,dylan.hughes@duran-ramirezmedicalcenterhospital.com,39,0.228,False
CLAIM01422,PAT00933,PROV0054,2025-07-19 15:20:12.348144,general_medicine,D010,P012,M010,1971.17,submitted,none,False,False,False,False,False,None,Stephanie Lucas,general_medicine,Phoenix,3,LIC50404,Kramer-Johnson Medical Center,(621)445-6232x858,stephanie.lucas@kramer-johnsonmedicalcenterhospital.com,12,0.36,False
CLAIM01423,PAT00541,PROV0079,2025-07-02 15:20:12.348144,orthopedics,D007,P009,M007,45846.05,approved,none,False,False,False,False,False,None,Jackson Ball,orthopedics,San Diego,18,LIC54020,Bishop-Goodwin Medical Center,838.834.7359x774,jackson.ball@bishop-goodwinmedicalcenterhospital.com,44,0.032,False
CLAIM01424,PAT01001,PROV0027,2025-08-15 15:20:12.348144,neurology,D014,P013,M013,5318.93,rejected,none,False,False,False,False,False,None,Micheal Young,neurology,Charlotte,8,LIC42493,Flores-Fernandez Medical Center,(723)962-3166,micheal.young@flores-fernandezmedicalcenterhospital.com,31,0.008,False
CLAIM01425,PAT00596,PROV0042,2025-08-10 15:20:12.348144,gastroenterology,D018,P008,M016,5254.99,submitted,mismatch_specialty_procedure,False,False,True,False,True,Specialty-Procedure Mismatch,Christopher Parker,neurology,Los Angeles,6,LIC64948,"Holloway, Morse and Gonzales Medical Center",746.648.8771x906,"christopher.parker@holloway,morseandgonzalesmedicalcenterhospital.com",46,0.209,False
CLAIM01426,PAT00944,PROV0085,2025-10-28 15:20:12.348144,neurology,D014,P014,M013,3256.67,submitted,duplicate_billing,True,False,False,False,True,Duplicate Billing,Nancy Cook,general_medicine,Phoenix,35,LIC13534,Bell LLC Medical Center,+1-227-772-2170x4303,nancy.cook@bellllcmedicalcenterhospital.com,47,0.226,False
CLAIM01427,PAT00617,PROV0037,2025-09-06 15:20:12.348144,cardiology,D003,P003,M005,13838.28,rejected,none,False,False,False,False,False,None,Nathan Stewart,general_medicine,Dallas,30,LIC47388,"Herrera, Gill and Lopez Medical Center",674.598.9413,"nathan.stewart@herrera,gillandlopezmedicalcenterhospital.com",45,0.265,False
CLAIM01428,PAT01311,PROV0030,2025-06-18 15:20:12.348144,oncology,D004,P005,M006,25796.83,submitted,none,False,False,False,False,False,None,David Murphy,oncology,Seattle,9,LIC84847,Murphy-Juarez Medical Center,(246)541-7080x5310,david.murphy@murphy-juarezmedicalcenterhospital.com,25,0.314,False
CLAIM01429,PAT00064,PROV0001,2025-08-14 15:20:12.348144,gastroenterology,D018,P012,M016,4859.42,rejected,mismatch_specialty_procedure,False,False,True,False,True,Specialty-Procedure Mismatch,Allison Hill,gastroenterology,Houston,2,LIC46048,Taylor Inc Medical Center,+1-581-896-0013x38908,allison.hill@taylorincmedicalcenterhospital.com,18,0.295,False
CLAIM01430,PAT00222,PROV0086,2025-08-22 15:20:12.348144,orthopedics,D009,P009,M009,49385.98,rejected,none,False,False,False,False,False,None,Kaylee Hays,cardiology,Chicago,28,LIC27786,"Kennedy, Johnson and Lucas Medical Center",950-954-1566x7652,"kaylee.hays@kennedy,johnsonandlucasmedicalcenterhospital.com",21,0.02,False
CLAIM01431,PAT01391,PROV0099,2025-09-10 15:20:12.348144,oncology,D005,P005,M006,27226.33,approved,none,False,False,False,False,False,None,Dylan Hughes,oncology,Chicago,18,LIC69087,Duran-Ramirez Medical Center,+1-891-221-6558x523,dylan.hughes@duran-ramirezmedicalcenterhospital.com,39,0.228,False
CLAIM01432,PAT00085,PROV0083,2025-11-08 15:20:12.348144,orthopedics,D009,P009,M009,48007.54,submitted,none,False,False,False,False,False,None,Bryan Allen,general_medicine,Columbus,35,LIC81582,"Bauer, Bryant and Rodriguez Medical Center",598.808.9324x6095,"bryan.allen@bauer,bryantandrodriguezmedicalcenterhospital.com",24,0.195,False
CLAIM01433,PAT00932,PROV0050,2025-11-05 15:20:12.348144,cardiology,D002,P002,M003,5469.47,approved,none,False,False,False,False,False,None,Jennifer Miller,neurology,San Francisco,17,LIC16658,Phelps-Villarreal Medical Center,(357)980-9134x3161,jennifer.miller@phelps-villarrealmedicalcenterhospital.com,104,0.89,True
CLAIM01434,PAT00302,PROV0087,2025-10-10 15:20:12.348144,neurology,D015,P013,M014,5123.8,rejected,none,False,False,False,False,False,None,Robert Adams,general_medicine,Austin,14,LIC69598,Acosta Inc Medical Center,(492)984-5115x44796,robert.adams@acostaincmedicalcenterhospital.com,34,0.111,False
CLAIM01435,PAT00998,PROV0026,2025-08-25 15:20:12.348144,oncology,D004,P005,M006,24769.29,submitted,none,False,False,False,False,False,None,Mary Travis,neurology,San Antonio,20,LIC62296,"Stewart, Fischer and Ramos Medical Center",001-586-687-2774x3487,"mary.travis@stewart,fischerandramosmedicalcenterhospital.com",33,0.175,False
